stop_id_start,stop_id_end,travel_time,trip_id,departure_station,stop_lat_start,stop_lon_start,stop_lat_end,stop_lon_end,arrival_station,trip_type,departure_city,arrival_city
StopPoint:OCECar-87319012,StopPoint:OCECar-87751321,50.0,OCESN89051R3169803:2024-10-13T00:47:17Z,Aix-en-Provence TGV,43.455237,5.317534,43.823194,5.793324,Manosque - Gréoux-les-Bains,TER,Aix-en-Provence,Manosque
StopPoint:OCETGV INOUI-87319012,StopPoint:OCETGV INOUI-87751008,11.0,OCESN5135F3154444:2024-10-01T00:19:58Z,Aix-en-Provence TGV,43.455237,5.317534,43.302666,5.380407,Marseille Saint-Charles,TGV,Aix-en-Provence,Marseille
StopPoint:OCEOUIGO-87319012,StopPoint:OCEOUIGO-87686006,180.0,OCESN7856F2981753:2024-09-28T00:20:30Z,Aix-en-Provence TGV,43.455237,5.317534,48.844945,2.373481,Paris Gare de Lyon Hall 1 - 2,TGV,Aix-en-Provence,Paris
StopPoint:OCEOUIGO-87319012,StopPoint:OCEOUIGO-87755009,53.0,OCESN7897F3053413:2024-10-13T00:47:17Z,Aix-en-Provence TGV,43.455237,5.317534,43.128353,5.929404,Toulon,TGV,Aix-en-Provence,Toulon
StopPoint:OCETrain TER-87741132,StopPoint:OCETrain TER-87746115,10.0,OCESN17974F3492953:2024-10-13T00:47:17Z,Aix-les-Bains le Revard,45.688161,5.909371,45.785946,5.948342,Albens,TER,Aix-les-Bains,Albens
StopPoint:OCETrain TER-87741132,StopPoint:OCETrain TER-87743716,46.0,OCESN17942F3334376:2024-10-13T00:47:17Z,Aix-les-Bains le Revard,45.688161,5.909371,45.954014,5.342402,Ambérieu-en-Bugey,TER,Aix-les-Bains,Ambérieu-en-Bugey
StopPoint:OCETGV INOUI-87741132,StopPoint:OCETGV INOUI-87746008,26.0,OCESN6931F3134348:2024-10-12T00:35:06Z,Aix-les-Bains le Revard,45.688161,5.909371,45.902047,6.121826,Annecy,TGV,Aix-les-Bains,Annecy
StopPoint:OCETrain TER-87741132,StopPoint:OCETrain TER-87745000,35.0,OCESN96616F3124145:2024-10-10T10:27:58Z,Aix-les-Bains le Revard,45.688161,5.909371,46.109425,5.823483,Bellegarde,TER,Aix-les-Bains,Bellegarde
StopPoint:OCETrain TER-87741132,StopPoint:OCETrain TER-87741009,10.0,OCESN18508F3434978:2024-10-02T00:44:21Z,Aix-les-Bains le Revard,45.688161,5.909371,45.571302,5.919547,Chambéry - Challes-les-Eaux,TER,Aix-les-Bains,Chambéry
StopPoint:OCETrain TER-87741132,StopPoint:OCETrain TER-87741116,11.0,OCESN883600F3492755:2024-10-13T00:47:17Z,Aix-les-Bains le Revard,45.688161,5.909371,45.803471,5.84691,Chindrieux,TER,Aix-les-Bains,Chindrieux
StopPoint:OCETrain TER-87741132,StopPoint:OCETrain TER-87741074,15.0,OCESN17958F3516514:2024-10-12T00:35:06Z,Aix-les-Bains le Revard,45.688161,5.909371,45.843278,5.778728,Culoz,TER,Aix-les-Bains,Culoz
StopPoint:OCETrain TER-87741132,StopPoint:OCETrain TER-87746107,5.0,OCESN883840F3404979:2024-10-12T00:35:06Z,Aix-les-Bains le Revard,45.688161,5.909371,45.724527,5.922146,Grésy-sur-Aix,TER,Aix-les-Bains,Grésy-sur-Aix
StopPoint:OCECar TER-87741132,StopPoint:OCECar TER-87698308,14.0,OCESN460104R3405813:2024-10-12T00:35:06Z,Aix-les-Bains le Revard,45.688161,5.909371,45.723536,5.922275,Grésy-sur-Aix Le Chevret Ondéa,TER,Aix-les-Bains,Grésy-sur-Aix
StopPoint:OCECar TER-87741132,StopPoint:OCECar TER-87746305,65.0,OCESN34035R3517183:2024-10-02T00:44:21Z,Aix-les-Bains le Revard,45.688161,5.909371,46.067542,6.30384,La Roche-sur-Foron,TER,Aix-les-Bains,La Roche-sur-Foron
StopPoint:OCETrain TER-87741132,StopPoint:OCETrain TER-87723197,76.0,OCESN883262F3542609:2024-10-08T00:31:46Z,Aix-les-Bains le Revard,45.688161,5.909371,45.760596,4.859409,Lyon Part Dieu,TER,Aix-les-Bains,Lyon
StopPoint:OCETGV INOUI-87741132,StopPoint:OCETGV INOUI-87686006,291.0,OCESN32960F3313342:2024-09-25T00:19:05Z,Aix-les-Bains le Revard,45.688161,5.909371,48.844945,2.373481,Paris Gare de Lyon Hall 1 - 2,TGV,Aix-les-Bains,Paris
StopPoint:OCETrain TER-87741132,StopPoint:OCETrain TER-87746149,15.0,OCESN17996F3435304:2024-10-12T00:35:06Z,Aix-les-Bains le Revard,45.688161,5.909371,45.863053,5.947949,Rumilly,TER,Aix-les-Bains,Rumilly
StopPoint:OCETrain TER-87741132,StopPoint:OCETrain TER-87745828,25.0,OCESN96605F3435364:2024-10-13T00:47:17Z,Aix-les-Bains le Revard,45.688161,5.909371,45.963074,5.831503,Seyssel - Corbonod,TER,Aix-les-Bains,Seyssel
StopPoint:OCECar TER-87741132,StopPoint:OCECar TER-87741108,55.0,OCESN49860R3553467:2024-10-13T00:47:17Z,Aix-les-Bains le Revard,45.688161,5.909371,45.824552,5.80689,Vions - Chanaz,TER,Aix-les-Bains,Vions
StopPoint:OCETrain TER-87741132,StopPoint:OCETrain TER-87741140,5.0,OCESN883651F3499042:2024-10-13T00:47:17Z,Aix-les-Bains le Revard,45.688161,5.909371,45.648537,5.903325,Viviers-du-Lac,TER,Aix-les-Bains,Viviers-du-Lac
StopPoint:OCETrain TER-87592667,StopPoint:OCETrain TER-87592022,9.0,OCESN868101F3272003:2024-10-13T00:47:17Z,Aixe-sur-Vienne,45.796573,1.145724,45.838328,1.251784,Limoges Montjovis,TER,Aixe-sur-Vienne,Limoges
StopPoint:OCETrain TER-87592667,StopPoint:OCETrain TER-87592683,13.0,OCESN868102F3496956:2024-10-13T00:47:17Z,Aixe-sur-Vienne,45.796573,1.145724,45.876589,1.009574,Saint-Victurnien,TER,Aixe-sur-Vienne,Saint-Victurnien
StopPoint:OCECar TER-87417808,StopPoint:OCECar TER-87597609,11.0,OCESN34535R3496601:2024-10-13T00:47:17Z,Ajain,46.207153,1.99724,46.17388,1.879048,Guéret,TER,Ajain,Guéret
StopPoint:OCECar TER-87417808,StopPoint:OCECar TER-87694257,12.0,OCESN34536R2911518:2024-10-13T00:47:17Z,Ajain,46.207153,1.99724,46.202177,2.152089,Parsac Centre,TER,Ajain,Parsac
StopPoint:OCECar TER-87698381,StopPoint:OCECar TER-87698274,9.0,OCESN456035R3115662:2024-10-13T00:47:17Z,Alai Arrêt TCL,45.751467,4.766994,45.764424,4.782094,Ecully Arrêt TCL Demi-Lune Vauboin,TER,Alai,Ecully
StopPoint:OCECar TER-87698381,StopPoint:OCECar TER-87722702,9.0,OCESN456038R3400555:2024-10-13T00:47:17Z,Alai Arrêt TCL,45.751467,4.766994,45.73392,4.769748,Francheville,TER,Alai,Francheville
StopPoint:OCETrain TER-87722744,StopPoint:OCETrain TER-87722702,3.0,OCESN890350F3424736:2024-10-13T00:47:17Z,Alaï,45.752428,4.771695,45.73392,4.769748,Francheville,TER,Alaï,Francheville
StopPoint:OCETrain TER-87722744,StopPoint:OCETrain TER-87721506,7.0,OCESN890300F3434104:2024-10-13T00:47:17Z,Alaï,45.752428,4.771695,45.76573,4.779522,Écully la Demi-Lune,TER,Alaï,Écully
StopPoint:OCECar-87420836,StopPoint:OCECar-87420802,19.0,OCESN59632R3160267:2024-10-13T00:47:17Z,Alba-la-Romaine Ruines Romaines,44.562774,4.595211,44.5527,4.685618,Le Teil Sablons,TER,Alba-la-Romaine,Le Teil Sablons
StopPoint:OCECar-87420836,StopPoint:OCECar-87764712,4.0,OCESN59665R3163657:2024-10-13T00:47:17Z,Alba-la-Romaine Ruines Romaines,44.562774,4.595211,44.58959,4.536514,Saint-Jean-le-Centenier Centre,TER,Alba-la-Romaine,Saint-Jean-le-Centenier
StopPoint:OCETrain TER-87746115,StopPoint:OCETrain TER-87741132,12.0,OCESN17952F3377580:2024-10-12T00:35:06Z,Albens,45.785946,5.948342,45.688161,5.909371,Aix-les-Bains le Revard,TER,Albens,Aix-les-Bains
StopPoint:OCETrain TER-87746115,StopPoint:OCETrain TER-87746107,7.0,OCESN17512F3311628:2024-10-11T00:34:04Z,Albens,45.785946,5.948342,45.724527,5.922146,Grésy-sur-Aix,TER,Albens,Grésy-sur-Aix
StopPoint:OCECar TER-87746115,StopPoint:OCECar TER-87698308,7.0,OCESN33320R3568233:2024-10-13T00:47:17Z,Albens,45.785946,5.948342,45.723536,5.922275,Grésy-sur-Aix Le Chevret Ondéa,TER,Albens,Grésy-sur-Aix
StopPoint:OCETrain TER-87746115,StopPoint:OCETrain TER-87746149,8.0,OCESN17554F2931176:2024-10-13T00:47:17Z,Albens,45.785946,5.948342,45.863053,5.947949,Rumilly,TER,Albens,Rumilly
StopPoint:OCETrain TER-87313072,StopPoint:OCETrain TER-87342048,10.0,OCESN843903F3523914:2024-10-13T00:47:17Z,Albert,50.005395,2.644481,50.131919,2.780112,Achiet,TER,Albert,Achiet
StopPoint:OCETrain TER-87313072,StopPoint:OCETrain TER-87313874,17.0,OCESN843928F3340248:2024-10-13T00:47:17Z,Albert,50.005395,2.644481,49.890584,2.308277,Amiens,TER,Albert,Amiens
StopPoint:OCETrain TER-87313072,StopPoint:OCETrain TER-87342014,19.0,OCESN843905F3364528:2024-10-13T00:47:17Z,Albert,50.005395,2.644481,50.286811,2.780159,Arras,TER,Albert,Arras
StopPoint:OCETrain TER-87313072,StopPoint:OCETrain TER-87316067,5.0,OCESN848348F3472058:2024-10-13T00:47:17Z,Albert,50.005395,2.644481,49.965891,2.595499,Buire-sur-l'Ancre,TER,Albert,Buire-sur-l'Ancre
StopPoint:OCETrain TER-87313072,StopPoint:OCETrain TER-87313056,9.0,OCESN843008F3303426:2024-10-13T00:47:17Z,Albert,50.005395,2.644481,49.91163,2.499953,Corbie,TER,Albert,Corbie
StopPoint:OCETrain TER-87313072,StopPoint:OCETrain TER-87342030,8.0,OCESN848853F3167899:2024-10-11T00:34:04Z,Albert,50.005395,2.644481,50.094864,2.731562,Miraumont,TER,Albert,Miraumont
StopPoint:OCETrain TER-87313072,StopPoint:OCETrain TER-87313064,6.0,OCEEA848856F3516524:2024-10-08T00:31:46Z,Albert,50.005395,2.644481,49.955864,2.572099,Méricourt - Ribemont,TER,Albert,Méricourt
StopPoint:OCECar TER-87741645,StopPoint:OCECar TER-87741009,62.0,OCESN460206R3545362:2024-10-13T00:47:17Z,Albertville,45.672977,6.383167,45.571302,5.919547,Chambéry - Challes-les-Eaux,TER,Albertville,Chambéry
StopPoint:OCETrain TER-87741645,StopPoint:OCETrain TER-87741629,8.0,OCESN883158F3493708:2024-10-13T00:47:17Z,Albertville,45.672977,6.383167,45.630568,6.314041,Frontenex,TER,Albertville,Frontenex
StopPoint:OCECar TER-87741645,StopPoint:OCECar TER-87335521,82.0,OCESN34026R3521407:2024-10-02T00:44:21Z,Albertville,45.672977,6.383167,45.192693,5.714366,Grenoble,TER,Albertville,Grenoble
StopPoint:OCECar TER-87741645,StopPoint:OCECar TER-87741678,8.0,OCESN33337R3568236:2024-10-13T00:47:17Z,Albertville,45.672977,6.383167,45.630508,6.445101,La Bathie,TER,Albertville,La Bathie
StopPoint:OCECar TER-87741645,StopPoint:OCECar TER-87696443,19.0,OCESN33333R3560978:2024-10-13T00:47:17Z,Albertville,45.672977,6.383167,45.483121,6.527204,Moutiers-Lycée,TER,Albertville,Moutiers-Lycée
StopPoint:OCETrain TER-87741645,StopPoint:OCETrain TER-87741728,21.0,OCESN883205F3506637:2024-10-08T00:31:46Z,Albertville,45.672977,6.383167,45.48647,6.531399,Moûtiers-Salins-Brides-les-B.,TER,Albertville,Moûtiers-Salins-Brides-les-B.
StopPoint:OCETrain TER-87741645,StopPoint:OCETrain TER-87741694,17.0,OCESN883137F3501523:2024-10-13T00:47:17Z,Albertville,45.672977,6.383167,45.539384,6.468855,Notre-Dame de Briançon,TER,Albertville,Notre-Dame
StopPoint:OCECar TER-87741645,StopPoint:OCECar TER-87392829,55.0,OCESN34062R3523528:2024-10-02T00:44:21Z,Albertville,45.672977,6.383167,45.193022,5.768919,Saint-Martin-d'Hères,TER,Albertville,Saint-Martin-d'Hères
StopPoint:OCETrain TER-87741645,StopPoint:OCETrain TER-87741223,20.0,OCESN883258F3529573:2024-10-07T00:33:12Z,Albertville,45.672977,6.383167,45.557399,6.156289,Saint-Pierre-d'Albigny,TER,Albertville,Saint-Pierre-d'Albigny
StopPoint:OCECar TER-87741645,StopPoint:OCECar TER-87698795,15.0,OCESN34065R3521427:2024-10-02T00:44:21Z,Albertville,45.672977,6.383167,45.746294,6.42127,Ugine-Place-du-Val-d'Arly,TER,Albertville,Ugine-Place-du-Val-d'Arly
StopPoint:OCEINTERCITES de nuit-87615195,StopPoint:OCEINTERCITES de nuit-87615005,3.0,OCESN3755F3366810:2024-10-23T00:32:48Z,Albi Madeleine,43.938137,2.141209,43.92238,2.137958,Albi Ville,INTERCITES,Albi,Albi
StopPoint:OCETrain TER-87615195,StopPoint:OCETrain TER-87615625,12.0,OCESN870054F3427515:2024-10-10T00:45:48Z,Albi Madeleine,43.938137,2.141209,44.048782,2.152401,Carmaux,TER,Albi,Carmaux
StopPoint:OCETrain TER-87615005,StopPoint:OCETrain TER-87615195,3.0,OCESN870004F3238486:2024-10-12T00:35:06Z,Albi Ville,43.92238,2.137958,43.938137,2.141209,Albi Madeleine,TER,Albi,Albi
StopPoint:OCETrain TER-87615005,StopPoint:OCETrain TER-87615252,13.0,OCESN870005F3405815:2024-10-12T00:35:06Z,Albi Ville,43.92238,2.137958,43.905984,1.89483,Gaillac,TER,Albi,Gaillac
StopPoint:OCETrain TER-87615005,StopPoint:OCETrain TER-87615419,7.0,OCESN870051F3471447:2024-10-04T00:33:32Z,Albi Ville,43.92238,2.137958,43.91523,2.02678,Marssac-sur-tarn,TER,Albi,Marssac-sur-tarn
StopPoint:OCETrain TER-87613398,StopPoint:OCETrain TER-87613356,6.0,OCESN871618F3392370:2024-10-11T00:34:04Z,Albias,44.091981,1.444922,44.162244,1.533667,Caussade,TER,Albias,Caussade
StopPoint:OCETrain TER-87613398,StopPoint:OCETrain TER-87611244,7.0,OCESN871641F3156157:2024-10-08T00:31:46Z,Albias,44.091981,1.444922,44.01444,1.341999,Montauban Ville Bourbon,TER,Albias,Montauban
StopPoint:OCETrain TER-87721266,StopPoint:OCETrain TER-87721241,4.0,OCESN886011F3513400:2024-10-13T00:47:17Z,Albigny - Neuville,45.874897,4.832852,45.84876,4.82948,Couzon-au-Mont-d'Or,TER,Albigny,Couzon-au-Mont-d'Or
StopPoint:OCETrain TER-87721266,StopPoint:OCETrain TER-87721423,10.0,OCESN886602F3546625:2024-10-13T00:47:17Z,Albigny - Neuville,45.874897,4.832852,45.854174,4.681474,Lozanne,TER,Albigny,Lozanne
StopPoint:OCETrain TER-87721266,StopPoint:OCETrain TER-87723197,13.0,OCESN886627F3521162:2024-10-13T00:47:17Z,Albigny - Neuville,45.874897,4.832852,45.760596,4.859409,Lyon Part Dieu,TER,Albigny,Lyon
StopPoint:OCETrain TER-87721266,StopPoint:OCETrain TER-87721282,3.0,OCESN887122F3155418:2024-10-13T00:47:17Z,Albigny - Neuville,45.874897,4.832852,45.888431,4.804206,Saint-Germain-au-Mont-d'Or,TER,Albigny,Saint-Germain-au-Mont-d'Or
StopPoint:OCECar TER-87697003,StopPoint:OCECar TER-87697037,5.0,OCESN30899R3568067:2024-10-13T00:47:17Z,Albigny-Neuville-Arret-TCL-Gare,45.875356,4.833042,45.848577,4.832053,Couzon-Au-Mont-D'Or-Arret-Tcl-Gare,TER,Albigny-Neuville-Arret-TCL-Gare,Couzon-Au-Mont-D'Or-Arret-Tcl-Gare
StopPoint:OCECar TER-87444711,StopPoint:OCECar TER-87444539,45.0,OCESN36721R3256694:2024-10-13T00:47:17Z,Alençon,48.433884,0.098531,48.738545,-0.025291,Argentan,TER,Alençon,Argentan
StopPoint:OCETrain TER-87444711,StopPoint:OCETrain TER-87396093,9.0,OCESN857138F3532026:2024-10-13T00:47:17Z,Alençon,48.433884,0.098531,48.303256,0.105451,La Hutte Coulombiers,TER,Alençon,La Hutte Coulombiers
StopPoint:OCETrain TER-87444711,StopPoint:OCETrain TER-87396002,31.0,OCESN853624F3530827:2024-10-13T00:47:17Z,Alençon,48.433884,0.098531,47.995615,0.192614,Le Mans,TER,Alençon,Le Mans
StopPoint:OCETrain TER-87444711,StopPoint:OCETrain TER-87444695,12.0,OCESN16572F2480122:2024-10-13T00:47:17Z,Alençon,48.433884,0.098531,48.599966,0.166408,Sées,TER,Alençon,Sées
StopPoint:OCETrain TER-87444711,StopPoint:OCETrain TER-87396077,15.0,OCESN857118F3541881:2024-10-13T00:47:17Z,Alençon,48.433884,0.098531,48.230194,0.144845,Vivoin - Beaumont,TER,Alençon,Vivoin
StopPoint:OCECar TER-87615187,StopPoint:OCECar TER-87640714,8.0,OCESN423001R3482385:2024-10-11T00:34:04Z,Alet-les-Bains,42.997403,2.252189,42.941324,2.253746,Couiza Saint-Anne,TER,Alet-les-Bains,Couiza
StopPoint:OCECar TER-87615187,StopPoint:OCECar TER-87615161,13.0,OCESN423002R3489809:2024-10-11T00:34:04Z,Alet-les-Bains,42.997403,2.252189,43.056393,2.222783,Limoux,TER,Alet-les-Bains,Limoux
StopPoint:OCETrain TER-85010355,StopPoint:OCETrain TER-85010371,7.0,OCESN18489F3516965:2024-10-09T00:32:19Z,Allaman,46.47575,6.3997,46.5111,6.49396,Morges,TER,Allaman,Morges
StopPoint:OCETrain TER-85010355,StopPoint:OCETrain TER-85010330,4.0,OCESN18478F3512235:2024-10-12T00:35:06Z,Allaman,46.47575,6.3997,46.46275,6.3364,Rolle,TER,Allaman,Rolle
StopPoint:OCECar TER-87117465,StopPoint:OCECar TER-87141754,3.0,OCESN35233R3536445:2024-10-13T00:47:17Z,Allamps E.S.A.T,48.542768,5.796812,48.535008,5.83992,Barisey-la-Côte Gare,TER,Allamps,Barisey-la-Côte
StopPoint:OCECar-87240242,StopPoint:OCECar-87240184,13.0,OCESN59581R2648053:2024-10-13T00:47:17Z,Allan Menuiserie,44.50056,4.78688,44.421046,4.816421,Valaurie,TER,Allan,Valaurie
StopPoint:OCETrain TER-87594234,StopPoint:OCETrain TER-87594002,11.0,OCESN869101F3274807:2024-10-13T00:47:17Z,Allassac,45.259041,1.473447,45.152601,1.528634,Brive-la-Gaillarde,TER,Allassac,Brive-la-Gaillarde
StopPoint:OCETrain TER-87594234,StopPoint:OCETrain TER-87594200,16.0,OCESN869128F3274824:2024-10-12T00:35:06Z,Allassac,45.259041,1.473447,45.440654,1.570272,Uzerche,TER,Allassac,Uzerche
StopPoint:OCETrain TER-87594234,StopPoint:OCETrain TER-87594218,11.0,OCESN869104F3508776:2024-10-02T00:44:21Z,Allassac,45.259041,1.473447,45.382851,1.514965,Vigeois,TER,Allassac,Vigeois
StopPoint:OCETrain TER-87783654,StopPoint:OCETrain TER-87783647,6.0,OCESN877706F3199964:2024-10-12T00:35:06Z,Allenc,44.541296,3.663893,44.528613,3.628178,Bagnols - Chadenet,TER,Allenc,Bagnols
StopPoint:OCETrain TER-87783654,StopPoint:OCETrain TER-87783670,15.0,OCESN878987F3171267:2024-10-11T00:34:04Z,Allenc,44.541296,3.663893,44.561778,3.751869,Belvezet,TER,Allenc,Belvezet
StopPoint:OCECar-87769554,StopPoint:OCECar-87769521,5.0,OCESN89502R3427898:2024-10-13T01:01:52Z,Allex,44.764001,4.913496,44.796949,4.941699,Montoison,TER,Allex,Montoison
StopPoint:OCECar-87769554,StopPoint:OCECar-87769497,4.0,OCESN89571R3494219:2024-10-13T01:01:52Z,Allex,44.764001,4.913496,44.748044,4.979489,Seigneur-Dieu,TER,Allex,Seigneur-Dieu
StopPoint:OCETrain TER-87731885,StopPoint:OCETrain TER-87734343,22.0,OCESN873991F3520718:2024-10-12T00:35:06Z,Alleyras,44.919217,3.673517,44.83806,3.741864,Chapeauroux,TER,Alleyras,Chapeauroux
StopPoint:OCETrain TER-87731885,StopPoint:OCETrain TER-87734335,16.0,OCESN873990F3507751:2024-10-12T00:35:06Z,Alleyras,44.919217,3.673517,44.969665,3.650042,Monistrol-d'Allier,TER,Alleyras,Monistrol-d'Allier
StopPoint:OCECar TER-87639955,StopPoint:OCECar TER-87639948,1.0,OCESN30163R3160656:2024-10-10T00:45:48Z,Alteckendorf Altdorf,48.794562,7.589267,48.792818,7.594688,Alteckendorf Mairie,TER,Alteckendorf,Alteckendorf
StopPoint:OCECar TER-87639955,StopPoint:OCECar TER-87213827,2.0,OCESN30164R3161842:2024-10-10T10:27:58Z,Alteckendorf Altdorf,48.794562,7.589267,48.808186,7.585288,Ettendorf,TER,Alteckendorf,Ettendorf
StopPoint:OCECar TER-87639930,StopPoint:OCECar TER-87639948,1.0,OCESN30164R3161842:2024-10-10T10:27:58Z,Alteckendorf Eckendorf,48.789785,7.601602,48.792818,7.594688,Alteckendorf Mairie,TER,Alteckendorf,Alteckendorf
StopPoint:OCECar TER-87639930,StopPoint:OCECar TER-87639922,2.0,OCESN30163R3160656:2024-10-10T00:45:48Z,Alteckendorf Eckendorf,48.789785,7.601602,48.784366,7.620869,Minversheim Rue Principale,TER,Alteckendorf,Minversheim
StopPoint:OCECar TER-87639948,StopPoint:OCECar TER-87639955,1.0,OCESN30164R3161842:2024-10-10T10:27:58Z,Alteckendorf Mairie,48.792818,7.594688,48.794562,7.589267,Alteckendorf Altdorf,TER,Alteckendorf,Alteckendorf
StopPoint:OCECar TER-87639948,StopPoint:OCECar TER-87639930,1.0,OCESN30163R3160656:2024-10-10T00:45:48Z,Alteckendorf Mairie,48.792818,7.594688,48.789785,7.601602,Alteckendorf Eckendorf,TER,Alteckendorf,Alteckendorf
StopPoint:OCETrain TER-87182238,StopPoint:OCETrain TER-87184002,18.0,OCESN839550F3095510:2024-10-13T00:47:17Z,Altkirch,47.62685,7.239446,47.633278,6.854053,Belfort-Ville,TER,Altkirch,Belfort-Ville
StopPoint:OCETrain TER-87182238,StopPoint:OCETrain TER-87182253,5.0,OCESN830416F3142387:2024-10-13T00:47:17Z,Altkirch,47.62685,7.239446,47.627743,7.124828,Dannemarie,TER,Altkirch,Dannemarie (Grand Est)
StopPoint:OCETrain TER-87182238,StopPoint:OCETrain TER-87182204,4.0,OCESN830451F3008162:2024-10-13T00:47:17Z,Altkirch,47.62685,7.239446,47.676432,7.268571,Illfurth,TER,Altkirch,Illfurth
StopPoint:OCECar TER-87182238,StopPoint:OCECar TER-87654558,8.0,OCESN30385R3488838:2024-10-13T00:47:17Z,Altkirch,47.62685,7.239446,47.674465,7.266448,Illfurth Croisement Gare-CD68,TER,Altkirch,Illfurth
StopPoint:OCETrain TER-87182238,StopPoint:OCETrain TER-87182063,9.0,OCESN839557F3526954:2024-10-12T00:35:06Z,Altkirch,47.62685,7.239446,47.742691,7.34316,Mulhouse,TER,Altkirch,Mulhouse
StopPoint:OCETrain TER-87182238,StopPoint:OCETrain TER-87181065,3.0,OCESN830403F2965873:2024-10-13T00:47:17Z,Altkirch,47.62685,7.239446,47.641641,7.26332,Walheim,TER,Altkirch,Walheim
StopPoint:OCECar TER-87117515,StopPoint:OCECar TER-87406728,18.0,OCESN35256R3140382:2024-10-11T00:34:04Z,Alzing Rue de Brettnach,49.278966,6.552207,49.289873,6.535495,Bouzonville Rue d'Alzing,TER,Alzing,Bouzonville
StopPoint:OCECar TER-87117515,StopPoint:OCECar TER-87193169,2.0,OCESN35241R2978035:2024-10-11T00:34:04Z,Alzing Rue de Brettnach,49.278966,6.552207,49.257999,6.563805,Brettnach Centre,TER,Alzing,Brettnach
StopPoint:OCETrain TER-87775288,StopPoint:OCETrain TER-87775346,13.0,OCESN877501F3291441:2024-10-10T00:45:48Z,Alès,44.127825,4.084948,43.992694,4.187634,Boucoiran,TER,Alès,Boucoiran
StopPoint:OCETrain TER-87775288,StopPoint:OCETrain TER-87775254,15.0,OCESN877544F3507300:2024-10-10T00:45:48Z,Alès,44.127825,4.084948,44.209816,4.032959,Grand-Combe la Pise,TER,Alès,Grand-Combe
StopPoint:OCETrain TER-87775288,StopPoint:OCETrain TER-87775353,14.0,OCESN877503F3456868:2024-10-10T00:45:48Z,Alès,44.127825,4.084948,43.976013,4.207292,Nozières - Brignon,TER,Alès,Nozières
StopPoint:OCECar TER-87775288,StopPoint:OCECar TER-87775007,50.0,OCESN34001R3546653:2024-10-12T00:35:06Z,Alès,44.127825,4.084948,43.832313,4.365872,Nîmes Centre,TER,Alès,Nîmes
StopPoint:OCETrain TER-87775288,StopPoint:OCETrain TER-87775361,16.0,OCESN873991F3063020:2024-10-12T00:35:06Z,Alès,44.127825,4.084948,43.950168,4.214942,Saint-Geniès-de-Malgoirès,TER,Alès,Saint-Geniès-de-Malgoirès
StopPoint:OCETrain TER-87172262,StopPoint:OCETrain TER-87172171,13.0,OCESN839771F3539932:2024-10-13T00:47:17Z,Amagne - Lucquy,49.52377,4.473898,49.649987,4.636418,Poix-Terron,TER,Amagne,Poix-Terron
StopPoint:OCETrain TER-87172262,StopPoint:OCETrain TER-87172270,6.0,OCESN839700F3473887:2024-10-13T00:47:17Z,Amagne - Lucquy,49.52377,4.473898,49.504393,4.369566,Rethel,TER,Amagne,Rethel
StopPoint:OCECar TER-87727925,StopPoint:OCECar TER-87279919,7.0,OCESN33233R3164523:2024-10-13T00:47:17Z,Amance Mairie/Ecole,48.295107,4.516132,48.296961,4.577807,Jessains Église,TER,Amance,Jessains
StopPoint:OCECar TER-87727917,StopPoint:OCECar TER-87727925,2.0,OCESN33233R3164523:2024-10-13T00:47:17Z,Amance la Ville au Bois Eglise,48.286223,4.500366,48.295107,4.516132,Amance Mairie/Ecole,TER,Amance,Amance
StopPoint:OCETrain TER-87592311,StopPoint:OCETrain TER-87592337,6.0,OCESN861458F3516064:2024-10-13T00:47:17Z,Ambazac,45.952897,1.406212,45.99455,1.480097,La Jonchère,TER,Ambazac,La Jonchère
StopPoint:OCETrain TER-87592311,StopPoint:OCETrain TER-87592048,5.0,OCESN861417F3388535:2024-10-12T00:35:06Z,Ambazac,45.952897,1.406212,45.904494,1.377491,Les Bardys,TER,Ambazac,Les Bardys
StopPoint:OCETrain TER-87592311,StopPoint:OCETrain TER-87592006,11.0,OCESN861461F3312981:2024-10-03T00:33:52Z,Ambazac,45.952897,1.406212,45.835871,1.268513,Limoges Bénédictins,TER,Ambazac,Limoges
StopPoint:OCETrain TER-87592311,StopPoint:OCETrain TER-87592345,15.0,OCESN868702F3335201:2024-10-13T00:47:17Z,Ambazac,45.952897,1.406212,46.046902,1.476761,Saint-Sulpice-Laurière,TER,Ambazac,Saint-Sulpice-Laurière
StopPoint:OCETrain TER-87574343,StopPoint:OCETrain TER-87574335,5.0,OCESN860212F3169690:2024-10-11T00:34:04Z,Amboise,47.421469,0.981767,47.450336,1.04987,Limeray,TER,Amboise,Limeray
